carat,cut,color,clarity,depth,table,x,y,z,carat_log,table_log,PredictedPrice
0.61,Ideal,G,IF,62.3,56.0,5.43,5.45,3.39,0.4762341789963716,4.04305126783455,2811.219563837519
0.76,Fair,G,VS1,59.0,70.0,5.89,5.8,3.46,0.5653138090500605,4.2626798770413155,2710.496954579994
0.96,Ideal,F,I1,60.7,55.0,6.37,6.41,3.88,0.6729444732424258,4.02535169073515,2545.6765521110015
0.73,Ideal,F,VS2,62.5,55.0,5.8,5.76,3.61,0.5481214085096876,4.02535169073515,3019.512347117742
0.73,Premium,F,SI1,62.7,58.0,5.76,5.7,3.59,0.5481214085096876,4.07753744390572,2531.996270687426
0.75,Ideal,H,SI1,60.4,57.0,5.93,5.96,3.59,0.5596157879354227,4.060443010546419,2433.69395300125
0.71,Premium,F,VS2,62.1,58.0,5.7,5.67,3.53,0.5364933705145685,4.07753744390572,2657.63433363235
0.71,Good,F,VS2,57.8,57.0,5.9,5.87,3.4,0.5364933705145685,4.060443010546419,2607.2969696679424
0.71,Good,F,VS2,63.8,58.0,5.64,5.61,3.59,0.5364933705145685,4.07753744390572,2616.0660048002173
0.71,Premium,F,VS2,62.8,57.0,5.69,5.64,3.56,0.5364933705145685,4.060443010546419,2677.1441343160304
1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,0.712949807856125,4.07753744390572,2650.761333915368
0.7,Premium,J,SI2,62.3,58.0,6.45,6.34,3.98,0.5306282510621704,4.07753744390572,2706.7151079256355
0.87,Very Good,G,SI2,59.9,58.0,6.19,6.23,3.72,0.6259384308664953,4.07753744390572,2782.837064909961
0.72,Premium,E,VS2,63.0,55.0,5.79,5.61,3.59,0.5423242908253617,4.02535169073515,2907.1517535685175
0.72,Premium,F,VS1,62.4,58.0,5.83,5.7,3.6,0.5423242908253617,4.07753744390572,3181.6911128683787
0.74,Very Good,E,SI1,63.5,56.0,5.74,5.79,3.66,0.5538851132264376,4.04305126783455,2751.5310827756434
0.71,Ideal,G,SI1,61.3,56.0,5.75,5.71,3.51,0.5364933705145685,4.04305126783455,2275.004001074259
0.73,Ideal,E,SI1,60.6,54.0,5.84,5.89,3.55,0.5481214085096876,4.007333185232471,2728.31604717104
0.7,Good,G,VS1,65.1,58.0,5.56,5.59,3.63,0.5306282510621704,4.07753744390572,2608.7150616186486
0.71,Premium,F,VS2,58.0,62.0,5.85,5.81,3.38,0.5364933705145685,4.143134726391533,2647.603273987202
0.71,Premium,G,VS1,62.4,61.0,5.7,5.65,3.54,0.5364933705145685,4.127134385045092,2729.5450578109703
0.77,Premium,G,VS2,61.3,57.0,5.93,5.88,3.62,0.5709795465857378,4.060443010546419,2985.1491267433084
0.71,Premium,G,VS2,59.9,60.0,5.81,5.77,3.47,0.5364933705145685,4.110873864173311,2561.0100383793633
0.78,Premium,G,VS2,60.8,58.0,6.03,5.95,3.64,0.5766133643039938,4.07753744390572,3214.2863332192283
0.71,Very Good,G,VS1,61.7575931301403,55.0,5.66,5.64,3.59,0.5364933705145685,4.02535169073515,2672.3326659498252
0.91,Ideal,D,SI2,62.2,57.0,6.21,6.15,3.85,0.6471032420585384,4.060443010546419,3643.104898196075
0.71,Very Good,E,VS2,63.8,58.0,5.62,5.66,3.6,0.5364933705145685,4.07753744390572,2817.075827306753
0.71,Ideal,E,VS2,64.0,57.0,5.66,5.68,3.63,0.5364933705145685,4.060443010546419,3014.051413147671
0.8,Very Good,E,SI2,62.5,56.0,5.88,5.96,3.7,0.5877866649021191,4.04305126783455,2546.8140253738425
0.7,Very Good,G,SI1,62.3,58.0,5.69,5.73,3.56,0.5306282510621704,4.07753744390572,2274.7945403287986
0.72,Ideal,F,VS1,61.7,57.0,5.74,5.77,3.55,0.5423242908253617,4.060443010546419,3060.851151865666
0.72,Very Good,F,VS1,62.2,58.0,5.75,5.7,3.56,0.5423242908253617,4.07753744390572,2991.1394723700373
0.7,Ideal,D,SI1,61.0,59.0,5.68,5.7,3.47,0.5306282510621704,4.0943445622221,2551.6281454252835
0.72,Ideal,D,SI1,62.2,56.0,5.74,5.77,3.58,0.5423242908253617,4.04305126783455,2810.426468269552
0.72,Ideal,D,SI1,61.5,54.0,5.77,5.8,3.56,0.5423242908253617,4.007333185232471,2774.9755584699474
0.9,Fair,I,SI1,67.3,59.0,5.93,5.84,3.96,0.6418538861723948,4.0943445622221,2429.099078530354
0.74,Premium,F,VS2,61.7,58.0,5.85,5.78,3.59,0.5538851132264376,4.07753744390572,3001.690445502234
0.74,Premium,F,VS2,61.7575931301403,56.0,5.8,5.77,3.58,0.5538851132264376,4.04305126783455,2870.7064290670833
0.73,Ideal,E,SI2,61.8,58.0,5.77,5.81,3.58,0.5481214085096876,4.07753744390572,2291.7021905482766
0.7,Ideal,E,VVS1,58.7,66.0,5.34,5.43,3.16,0.5306282510621704,4.204692619390966,2415.9583754233017
0.73,Premium,F,VS2,62.5,57.0,5.75,5.7,3.58,0.5481214085096876,4.060443010546419,2805.416778007833
0.72,Ideal,G,VS2,62.8,56.0,5.74,5.7,3.59,0.5423242908253617,4.04305126783455,2712.2088550087146
0.74,Fair,F,VS2,61.1,68.0,5.82,5.75,3.53,0.5538851132264376,4.23410650459726,2728.2092374760878
0.82,Good,G,VS2,64.0,57.0,5.92,5.89,3.78,0.598836501088704,4.060443010546419,3251.127676262775
0.81,Very Good,G,SI1,62.5,60.0,5.89,5.94,3.69,0.5933268452777344,4.110873864173311,2816.6188809488913
0.75,Very Good,H,VVS1,60.6,58.0,5.85,5.9,3.56,0.5596157879354227,4.07753744390572,3235.4004159246356
0.7,Ideal,F,SI1,61.6,55.0,5.72,5.74,3.53,0.5306282510621704,4.02535169073515,2434.065128488415
0.71,Very Good,F,VS1,61.7575931301403,58.0,5.66,5.72,3.54,0.5364933705145685,4.07753744390572,2845.753450103689
0.71,Very Good,F,VS1,60.0,57.0,5.84,5.9,3.52,0.5364933705145685,4.060443010546419,3088.8642532025783
0.93,Premium,J,SI2,61.9,57.0,6.21,6.19,3.84,0.6575200029167941,4.060443010546419,2060.2871346200673
1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,0.6931471805599453,4.0943445622221,2156.922061848664
0.75,Very Good,G,VS2,63.4,56.0,5.78,5.74,3.65,0.5596157879354227,4.04305126783455,2803.4239837091923
0.58,Ideal,E,VVS2,60.9,56.0,5.41,5.43,3.3,0.4574248470388754,4.04305126783455,2477.8455201581733
0.73,Very Good,G,SI1,63.1,57.0,5.74,5.7,3.61,0.5481214085096876,4.060443010546419,2376.39869219216
0.81,Very Good,F,SI1,63.1,59.0,5.85,5.79,3.67,0.5933268452777344,4.0943445622221,2829.323330618999
0.81,Premium,D,SI2,59.2,57.0,6.15,6.05,3.61,0.5933268452777344,4.060443010546419,2852.3427055737284
1.2,Fair,F,I1,61.7575931301403,56.0,6.73,6.66,4.33,0.7884573603642702,4.04305126783455,3713.5071086915714
0.7,Very Good,F,VS1,61.8,56.0,5.63,5.7,3.5,0.5306282510621704,4.04305126783455,2684.626922749055
0.7,Very Good,F,VS1,59.9,60.0,5.77,5.84,3.48,0.5306282510621704,4.110873864173311,2945.2592982109763
0.74,Ideal,D,SI2,61.7,55.0,5.81,5.85,3.6,0.5538851132264376,4.02535169073515,2450.0075129609186
0.7,Good,G,SI1,62.7,57.0,5.84,5.93,3.69,0.5306282510621704,4.060443010546419,2660.0670282245683
0.75,Very Good,G,SI1,63.4,58.0,5.72,5.76,3.64,0.5596157879354227,4.07753744390572,2442.509335482372
0.83,Very Good,D,SI1,63.5,54.0,5.98,5.95,3.79,0.6043159668533294,4.007333185232471,3529.983948263274
0.99,Fair,I,SI2,68.1,56.0,6.21,6.06,4.18,0.688134638736401,4.04305126783455,2694.0791914082156
0.7,Very Good,G,VS1,63.0,60.0,5.57,5.64,3.53,0.5306282510621704,4.110873864173311,2553.7087590410183
0.7,Very Good,F,VS2,59.5,58.0,5.75,5.85,3.45,0.5306282510621704,4.07753744390572,2634.4432491589587
0.7,Good,E,SI1,63.5,59.0,5.49,5.53,3.5,0.5306282510621704,4.0943445622221,2097.1547895444164
0.7,Very Good,F,VS2,61.7,58.0,5.63,5.69,3.49,0.5306282510621704,4.07753744390572,2520.404548283293
0.32,Premium,I,SI1,62.8,58.0,4.39,4.34,2.74,0.2776317365982795,4.07753744390572,474.6683104330378
0.32,Ideal,I,SI1,62.4,57.0,4.37,4.35,2.72,0.2776317365982795,4.060443010546419,477.0001557348041
0.32,Premium,I,SI1,61.0,59.0,4.39,4.36,2.67,0.2776317365982795,4.0943445622221,453.8814065543312
0.7,Very Good,G,SI1,63.1,56.0,4.39,4.36,2.76,0.5306282510621704,4.04305126783455,567.95963321657
0.32,Ideal,I,SI1,60.7,57.0,4.47,4.42,2.7,0.2776317365982795,4.060443010546419,495.0070358789674
0.3,Premium,H,SI1,60.9,59.0,4.31,4.29,2.62,0.262364264467491,4.0943445622221,477.57071472097823
0.3,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64,0.262364264467491,4.02535169073515,498.66402184572564
0.3,Good,H,SI1,63.8,55.0,4.26,4.2,2.7,0.262364264467491,4.02535169073515,464.5590832858787
0.3,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67,0.262364264467491,4.060443010546419,493.30157463902157
0.3,Very Good,H,SI1,63.4,60.0,4.25,4.23,2.69,0.262364264467491,4.110873864173311,492.0991841720189
0.32,Good,G,SI1,63.9,55.0,4.36,4.34,2.78,0.2776317365982795,4.02535169073515,584.9263986743398
0.33,Ideal,H,SI2,61.4,56.0,4.85,4.79,2.95,0.2851789422336624,4.04305126783455,700.3067232326064
0.29,Very Good,E,VS1,61.7575931301403,55.0,4.28,4.33,2.66,0.2546422183735807,4.02535169073515,715.0312623107286
0.7,Very Good,E,VS1,62.4,55.0,4.2,4.25,2.63,0.5306282510621704,4.02535169073515,620.427446418429
0.31,Very Good,F,SI1,61.8,58.0,4.32,4.35,2.68,0.27002713721306015,4.07753744390572,600.7008301534057
0.34,Ideal,H,VS2,61.5,56.0,4.47,4.5,2.76,0.29266961396282,4.04305126783455,667.558969704171
0.34,Ideal,H,VS2,60.4,57.0,4.54,4.57,2.75,0.29266961396282,4.060443010546419,694.4064055947397
0.34,Ideal,I,VS1,62.0,56.0,4.5,4.53,2.8,0.29266961396282,4.04305126783455,658.5546312022241
0.3,Ideal,G,VS1,62.3,56.0,4.29,4.31,2.68,0.262364264467491,4.04305126783455,680.2809674458347
0.29,Ideal,G,VS1,61.6,56.0,4.26,4.31,2.64,0.2546422183735807,4.04305126783455,652.4531642562052
0.35,Ideal,G,SI1,60.6,56.0,4.56,4.58,2.77,0.3001045924503381,4.04305126783455,697.104483829456
0.43,Very Good,E,SI1,58.4,62.0,4.94,5.0,2.9,0.35767444427181594,4.143134726391533,1062.897193695836
0.32,Very Good,F,VS2,61.4,58.0,4.37,4.42,2.7,0.2776317365982795,4.07753744390572,709.677552756212
0.36,Ideal,I,VS2,61.9,56.0,4.54,4.57,2.82,0.3074846997479606,4.04305126783455,636.7958938860078
0.3,Ideal,G,VS2,62.0,56.0,4.28,4.3,2.66,0.262364264467491,4.04305126783455,622.1570323756747
0.7,Very Good,F,VS2,60.9,57.0,5.66,5.71,3.46,0.5306282510621704,4.060443010546419,2484.6767845747886
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,0.5364933705145685,4.060443010546419,2712.402049383146
0.99,Fair,J,SI1,55.0,61.0,6.72,6.67,3.68,0.688134638736401,4.127134385045092,2711.572207614133
0.73,Premium,E,VS2,58.6,57.0,5.92,5.89,3.46,0.5481214085096876,4.060443010546419,2936.6674639815415
0.51,Ideal,F,VVS1,62.0,57.0,5.15,5.11,3.18,0.412109650826833,4.060443010546419,2023.295413082592
0.91,Premium,G,SI1,59.8,58.0,6.3,6.29,3.77,0.6471032420585384,4.07753744390572,3644.119292702081
0.84,Very Good,E,SI1,63.4,55.0,6.0,5.95,3.79,0.6097655716208943,4.02535169073515,3402.5108800195803
0.91,Good,I,VS2,64.3,58.0,6.09,6.05,3.9,0.6471032420585384,4.07753744390572,3073.658287152192
0.76,Premium,E,SI1,62.2,59.0,5.86,5.81,3.63,0.5653138090500605,4.0943445622221,2880.599497463029
0.76,Ideal,E,SI1,61.7,57.0,5.88,5.85,3.62,0.5653138090500605,4.060443010546419,2960.6368711467217
0.55,Ideal,D,VVS1,61.5,56.0,5.23,5.27,3.23,0.4382549309311553,4.04305126783455,2399.5601880289296
0.76,Very Good,F,SI2,58.5,62.0,5.93,6.01,3.49,0.5653138090500605,4.143134726391533,2252.463433984676
0.74,Premium,G,VS1,61.7,58.0,5.79,5.81,3.58,0.5538851132264376,4.07753744390572,2922.026038095749
0.7,Ideal,H,SI1,60.4,56.0,5.75,5.81,3.49,0.5306282510621704,4.04305126783455,2042.1979656189214
0.7,Ideal,H,SI1,61.4,56.0,5.7,5.76,3.52,0.5306282510621704,4.04305126783455,2030.429734940739
0.7,Ideal,H,SI1,61.5,55.0,5.73,5.79,3.54,0.5306282510621704,4.02535169073515,2082.971993096848
0.7,Ideal,H,SI1,61.4,56.0,5.72,5.77,3.53,0.5306282510621704,4.04305126783455,2066.642997804306
0.95,Fair,G,SI2,56.0,60.0,6.62,6.53,3.68,0.6678293725756554,4.110873864173311,3080.7067952056186
0.89,Premium,H,SI2,60.2,59.0,6.26,6.23,3.76,0.636576829071551,4.0943445622221,2653.798606146808
0.72,Premium,E,VS2,58.3,58.0,5.99,5.92,3.47,0.5423242908253617,4.07753744390572,3088.9070679676424
0.7,Fair,E,SI2,61.7575931301403,63.0,6.73,6.65,3.55,0.5306282510621704,4.1588830833596715,3535.441059637987
1.02,Premium,G,I1,60.3,58.0,6.55,6.5,3.94,0.7030975114131134,4.07753744390572,2673.1349706681517
0.78,Very Good,I,VVS2,61.4,56.0,5.91,5.95,3.64,0.5766133643039938,4.04305126783455,2870.237685623338
0.61,Ideal,G,VVS2,60.1,57.0,5.52,5.54,3.32,0.4762341789963716,4.060443010546419,2422.8552643697712
0.71,Good,D,VS1,63.4,55.0,5.61,5.69,3.58,0.5364933705145685,4.02535169073515,2969.0866452464024
0.78,Premium,F,SI1,61.5,59.0,5.96,5.88,3.64,0.5766133643039938,4.0943445622221,2940.9537505241206
0.87,Ideal,H,SI2,62.7,56.0,6.16,6.13,3.85,0.6259384308664953,4.04305126783455,2728.6835366181945
0.83,Ideal,H,SI1,62.5,55.0,6.04,6.0,3.76,0.6043159668533294,4.02535169073515,2848.2952798366996
0.71,Premium,E,SI1,61.3,56.0,5.78,5.73,3.53,0.5364933705145685,4.04305126783455,2513.9120611444896
0.71,Ideal,I,VVS2,60.2,56.0,5.84,5.89,3.53,0.5364933705145685,4.04305126783455,2646.306065383926
0.71,Ideal,E,VS2,62.7,57.0,5.66,5.64,3.54,0.5364933705145685,4.060443010546419,2795.9484400083015
0.71,Premium,E,VS2,62.3,58.0,5.69,5.65,3.53,0.5364933705145685,4.07753744390572,2738.1619444071875
0.71,Ideal,E,SI1,59.2,59.0,5.86,5.83,3.46,0.5364933705145685,4.0943445622221,2644.2914802556725
0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,0.5364933705145685,4.0943445622221,2542.4838070364995
0.71,Ideal,E,SI1,61.3,55.0,5.77,5.72,3.52,0.5364933705145685,4.02535169073515,2548.9763331827503
0.71,Ideal,E,SI1,61.4,58.0,5.77,5.73,3.53,0.5364933705145685,4.07753744390572,2627.604903720838
0.9,Ideal,J,VS2,62.8,55.0,6.2,6.16,3.88,0.6418538861723948,4.02535169073515,2929.226357017986
0.71,Good,E,SI1,62.8,64.0,5.6,5.54,3.5,0.5364933705145685,4.174387269895637,2270.0470779635175
0.7,Premium,E,VS2,62.4,61.0,5.66,5.63,3.52,0.5306282510621704,4.127134385045092,2733.474764971585
0.7,Premium,G,VS2,59.3,60.0,5.78,5.73,3.41,0.5306282510621704,4.110873864173311,2404.0810618097885
0.7,Premium,E,VS2,63.0,60.0,5.64,5.6,3.54,0.5306282510621704,4.110873864173311,2721.8549994215123
1.0,Premium,H,I1,61.3,60.0,6.43,6.39,3.93,0.6931471805599453,4.110873864173311,2259.3254683417595
0.8,Ideal,H,SI1,61.0,57.0,6.07,6.0,3.68,0.5877866649021191,4.060443010546419,2764.062030361373
0.7,Ideal,E,VS1,62.9,57.0,5.66,5.61,3.54,0.5306282510621704,4.060443010546419,2984.048094278109
0.7,Premium,E,VS1,59.6,57.0,5.91,5.83,3.5,0.5306282510621704,4.060443010546419,3213.3345318648344
0.7,Premium,E,VS1,61.7575931301403,57.0,5.68,5.64,3.55,0.5306282510621704,4.060443010546419,2938.854555843039
1.0,Fair,H,SI1,65.3,62.0,6.34,6.12,4.08,0.6931471805599453,4.143134726391533,3786.961598506201
0.72,Very Good,G,VS1,63.8,58.0,5.64,5.68,3.61,0.5423242908253617,4.07753744390572,2768.1278646496057
0.72,Ideal,H,VS1,62.3,56.0,5.73,5.77,3.58,0.5423242908253617,4.04305126783455,2599.227809912085
0.86,Good,F,SI2,64.3,60.0,5.97,5.95,3.83,0.6205764877251099,4.110873864173311,2781.6988238481676
0.71,Ideal,G,VS1,62.9,58.0,5.66,5.69,3.57,0.5364933705145685,4.07753744390572,2802.0789206190316
0.75,Ideal,E,SI1,62.0,57.0,5.8,5.78,3.59,0.5596157879354227,4.060443010546419,2771.4113538555375
0.73,Ideal,E,VS2,61.6,59.0,5.77,5.73,3.54,0.5481214085096876,4.0943445622221,3001.497143115498
0.7,Ideal,E,VVS1,61.9,57.0,5.2,5.21,3.22,0.5306282510621704,4.060443010546419,2175.7806397160753
0.73,Premium,E,SI1,61.3,58.0,5.83,5.76,3.55,0.5481214085096876,4.07753744390572,2648.6471763939553
0.73,Good,E,SI1,63.6,57.0,5.72,5.7,3.63,0.5481214085096876,4.060443010546419,2573.8780651083885
0.7,Premium,E,SI1,59.6,61.0,5.92,5.85,3.51,0.5306282510621704,4.127134385045092,2772.662336182976
0.7,Premium,E,SI1,62.2,59.0,5.77,5.68,3.56,0.5306282510621704,4.0943445622221,2600.4017140830574
0.73,Premium,D,SI1,61.7,55.0,5.84,5.82,3.6,0.5481214085096876,4.02535169073515,2873.5690949356117
0.73,Very Good,E,SI1,63.2,58.0,5.76,5.7,3.62,0.5481214085096876,4.07753744390572,2696.667385138538
0.7,Premium,E,SI1,60.8,60.0,5.74,5.71,3.48,0.5306282510621704,4.110873864173311,2441.4451859173146
0.72,Premium,E,VS2,60.3,59.0,5.84,5.8,3.51,0.5423242908253617,4.0943445622221,2954.7418784684687
0.72,Premium,E,VS2,62.4,59.0,5.77,5.7,3.58,0.5423242908253617,4.0943445622221,2981.5279151504524
0.7,Premium,E,VS2,60.2,60.0,5.73,5.7,3.44,0.5306282510621704,4.110873864173311,2658.135045648585
0.6,Ideal,F,VVS2,62.0,55.0,5.37,5.4,3.34,0.4700036292457356,4.02535169073515,2384.773147660547
0.74,Ideal,I,VVS1,60.8,57.0,5.85,5.89,3.57,0.5538851132264376,4.060443010546419,2934.6224305173173
0.71,Premium,D,SI1,61.3,57.0,5.75,5.73,3.52,0.5364933705145685,4.060443010546419,2610.8286892246097
0.7,Premium,G,SI1,60.2,60.0,5.82,5.75,3.48,0.5306282510621704,4.110873864173311,2292.056835954869
0.7,Ideal,D,SI1,60.7,56.0,5.75,5.72,3.48,0.5306282510621704,4.04305126783455,2602.178421463561
0.9,Good,J,VS2,64.0,61.0,6.04,6.03,3.86,0.6418538861723948,4.127134385045092,2589.355931030386
0.71,Ideal,D,SI1,60.2,56.0,5.86,5.83,3.52,0.5364933705145685,4.04305126783455,2854.2175499198715
0.7,Premium,E,VS2,61.5,59.0,5.73,5.68,3.51,0.5306282510621704,4.0943445622221,2777.896784198289
0.7,Ideal,D,SI1,59.7,58.0,5.82,5.77,3.46,0.5306282510621704,4.07753744390572,2697.3023775744236
0.7,Good,E,SI1,61.4,64.0,5.71,5.66,3.49,0.5306282510621704,4.174387269895637,2407.1606855005593
0.7,Ideal,D,SI1,62.5,57.0,5.62,5.59,3.51,0.5306282510621704,4.060443010546419,2488.154772253872
0.7,Ideal,D,SI1,61.8,56.0,5.73,5.63,3.51,0.5306282510621704,4.04305126783455,2604.9494423103097
0.7,Premium,E,VS2,60.7,62.0,5.72,5.68,3.46,0.5306282510621704,4.143134726391533,2715.188322948702
0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,0.5306282510621704,4.07753744390572,2713.57263333016
0.7,Ideal,D,SI1,61.4,54.0,5.75,5.71,3.52,0.5306282510621704,4.007333185232471,2640.604682674478
0.79,Very Good,D,SI2,62.8,59.0,5.86,5.9,3.69,0.5822156198526637,4.0943445622221,2673.1356005626185
0.9,Good,I,SI1,63.8,57.0,6.06,6.13,3.89,0.6418538861723948,4.060443010546419,2683.6892977819725
0.7,Premium,E,VS2,62.3,58.0,5.71,5.66,3.54,0.5306282510621704,4.07753744390572,2791.3262665512234
0.9,Fair,H,SI2,61.7575931301403,54.0,6.05,5.98,3.96,0.6418538861723948,4.007333185232471,2371.8600830039827
0.71,Premium,D,VS2,61.2,59.0,5.74,5.69,3.5,0.5364933705145685,4.0943445622221,2913.5154418147904
0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63,0.5709795465857378,4.060443010546419,2839.1307084914893
0.74,Good,E,VS1,63.1,58.0,5.73,5.75,3.62,0.5538851132264376,4.07753744390572,3140.65125634318
0.82,Ideal,F,SI2,62.4,54.0,6.02,5.97,3.74,0.598836501088704,4.007333185232471,2728.185917833285
0.7,Premium,E,SI2,60.8,57.0,6.05,6.03,3.67,0.5306282510621704,4.060443010546419,2756.6985687408114
0.71,Premium,G,VS1,62.2,59.0,5.73,5.66,3.54,0.5364933705145685,4.0943445622221,2732.130200815939
0.73,Very Good,G,VS1,62.0,57.0,5.75,5.8,3.58,0.5481214085096876,4.060443010546419,2861.415137736307
0.83,Premium,H,SI1,62.5,59.0,6.02,5.95,3.74,0.6043159668533294,4.0943445622221,2742.785816471947
1.17,Premium,J,I1,60.2,61.0,6.9,6.83,4.13,0.7747271675523681,4.127134385045092,2591.8150931832874
0.91,Fair,H,SI2,61.3,67.0,6.24,6.19,3.81,0.6471032420585384,4.219507705176107,2590.6715309110205
0.73,Premium,E,VS1,62.6,60.0,5.75,5.68,3.58,0.5481214085096876,4.110873864173311,3171.1206141005337
0.7,Good,G,VS1,57.2,59.0,5.94,5.88,3.38,0.5306282510621704,4.0943445622221,2660.7875573490287
0.9,Premium,I,SI2,62.2,59.0,6.11,6.07,3.79,0.6418538861723948,4.0943445622221,2181.1387866332047
0.7,Ideal,E,VS1,62.2,58.0,5.66,5.6,3.5,0.5306282510621704,4.07753744390572,2909.2462156324177
0.7,Very Good,D,VS2,63.3,56.0,5.6,5.58,3.54,0.5306282510621704,4.04305126783455,2739.5753545240277
0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,0.5306282510621704,4.127134385045092,2898.394987766632
0.9,Very Good,I,SI2,63.5,56.0,6.17,6.07,3.88,0.6418538861723948,4.04305126783455,2355.458611518896
0.78,Premium,F,SI1,60.8,60.0,5.97,5.94,3.62,0.5766133643039938,4.110873864173311,2954.5655984798564
0.96,Ideal,G,I1,60.7,55.0,6.41,6.37,3.88,0.6729444732424258,4.02535169073515,2409.0609290880384
0.7,Very Good,D,SI1,62.3,59.0,5.67,5.7,3.54,0.5306282510621704,4.0943445622221,2598.369221318746
0.72,Good,D,VS2,64.0,54.0,5.68,5.7,3.64,0.5423242908253617,4.007333185232471,2970.6529747323434
0.7,Ideal,H,VVS1,61.6,57.0,5.69,5.74,3.52,0.5306282510621704,4.060443010546419,2955.090123121879
0.7,Ideal,D,SI2,60.6,57.0,5.74,5.77,3.49,0.5306282510621704,4.060443010546419,2203.818943950247
1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,0.6981347220709844,4.127134385045092,3175.6492290463284
0.72,Premium,F,VS1,62.2,58.0,5.75,5.7,3.56,0.5423242908253617,4.07753744390572,2982.3840220730517
0.8,Ideal,E,SI2,63.7,54.0,5.91,5.87,3.75,0.5877866649021191,4.007333185232471,2689.9488684426105
0.59,Ideal,E,VVS1,62.0,56.0,5.36,5.38,3.33,0.4637340162321401,4.04305126783455,2627.6541068613415
0.72,Ideal,F,VS1,61.7,57.0,5.77,5.74,3.55,0.5423242908253617,4.060443010546419,3086.2718798518063
0.75,Premium,E,SI2,61.9,57.0,5.88,5.82,3.62,0.5596157879354227,4.060443010546419,2372.7063228088373
0.8,Premium,E,SI2,60.2,57.0,6.05,6.01,3.63,0.5877866649021191,4.060443010546419,2625.1016030214355
0.71,Very Good,E,SI1,62.7,59.0,5.65,5.7,3.56,0.5364933705145685,4.0943445622221,2481.6643770648852
0.97,Ideal,F,I1,61.7575931301403,56.0,6.41,6.43,3.9,0.6780335427498971,4.04305126783455,2656.934696069988
0.53,Ideal,F,VVS1,60.9,57.0,5.23,5.29,3.19,0.4252677354043441,4.060443010546419,2159.9936079761046
0.53,Ideal,F,VVS1,61.8,57.0,5.16,5.19,3.2,0.4252677354043441,4.060443010546419,2080.813750885902
0.8,Ideal,I,VS2,62.1,54.4,5.94,5.99,3.7,0.5877866649021191,4.014579593753238,2581.6425875219056
0.9,Premium,G,SI1,60.6,62.0,6.21,6.13,3.74,0.6418538861723948,4.143134726391533,3441.286377306026
0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,0.5596157879354227,4.060443010546419,2832.9737071039312
0.72,Premium,E,SI1,62.1,58.0,5.73,5.76,3.57,0.5423242908253617,4.07753744390572,2581.2998880889304
0.79,Ideal,G,SI1,61.8,57.0,5.93,5.91,3.66,0.5822156198526637,4.060443010546419,2825.5526946162768
0.7,Very Good,F,VS2,61.7575931301403,58.0,5.71,5.75,3.58,0.5306282510621704,4.07753744390572,2816.557238258728
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,0.6471032420585384,4.127134385045092,2434.5251940552066
0.71,Premium,G,VVS2,62.1,57.0,5.75,5.65,3.54,0.5364933705145685,4.060443010546419,3058.9344577916536
0.81,Premium,G,SI1,61.7575931301403,60.0,5.87,5.81,3.68,0.5933268452777344,4.110873864173311,2704.4496528009686
0.82,Ideal,H,SI1,62.5,57.0,5.91,5.97,3.71,0.598836501088704,4.060443010546419,2622.731438390067
0.71,Premium,F,VS1,62.2,58.0,5.72,5.66,3.54,0.5364933705145685,4.07753744390572,2886.6505721269673
0.9,Ideal,J,SI1,64.3,63.0,6.05,6.01,3.88,0.6418538861723948,4.1588830833596715,2511.921908907603
0.8,Very Good,I,VS2,62.0,58.0,5.86,5.95,3.66,0.5877866649021191,4.07753744390572,2391.0095314374535
0.56,Very Good,E,IF,61.0,59.0,5.28,5.34,3.24,0.44468582126144574,4.0943445622221,2557.050617444674
0.7,Ideal,D,SI1,59.6,61.0,5.77,5.8,3.45,0.5306282510621704,4.127134385045092,2685.6011709143377
0.7,Ideal,D,VS2,61.0,57.0,5.74,5.76,3.51,0.5306282510621704,4.060443010546419,3033.4177300955384
0.61,Ideal,F,VVS2,61.7,55.0,5.45,5.48,3.37,0.4762341789963716,4.02535169073515,2551.2707819112265
0.85,Ideal,H,SI2,62.5,57.0,6.02,6.07,3.78,0.6151856390902334,4.060443010546419,2438.266574722341
